review_id,author_steamid,timestamp_created,recommended,votes_helpful,review_text
204520048,76561198818896233,1758071465,True,0,nice
204519900,76561198378832041,1758071293,True,0,Lakad matataaaaagg!
204519826,76561199013289842,1758071210,True,0,"easy to get into especially from transferring from league to this, better with friends but fun by yourself as well"
204519707,76561198039541736,1758071050,False,1,Extremely laggy and utterm trash. I hope the game dies. I contacted support and there is no help. Valve needs to improve the game instead of trying to milk every bit of money from skins.
204519284,76561198931334990,1758070593,True,0,ADS
204517384,76561198004409788,1758068990,False,0,bom jogo
204517005,76561199886289808,1758068654,True,0,i recommend that it devours your soul
204516785,76561198802480039,1758068369,False,0,"Positive: game is great Negative: valve and its administration of the game and servers, worse shit ever both of them"
204516517,76561199692804488,1758068044,True,0,bruh what is this
204515826,76561199390421278,1758067267,True,0,never play this shit
204515403,76561198324552022,1758066780,True,0,yea
204514624,76561198047127766,1758065920,True,0,ja
204514021,76561198063519507,1758065260,True,0,A fun game that requires simply too much time. Hour 1500 was great
204513857,76561198106316645,1758065076,True,0,Goat
204513564,76561199703146616,1758064723,True,0,wasted time but fun
204513364,76561198873986712,1758064497,True,0,GG :) my sanity drained
204513290,76561199634789378,1758064399,True,0,<3
204513101,76561199215140896,1758064177,True,0,BITCH ASSSSSSSSSSSSSSSSSSSS
204511758,76561198151821999,1758062609,True,0,"similar to fortnite, needs more battlepass type mechanics"
204511508,76561198080478669,1758062326,True,0,"I click skill, I lose. Ease pease."
204511137,76561199706846421,1758061888,True,0,yep
204510584,76561197967050233,1758061396,True,0,"great game, having a good time. Community sucks try to avoid it"
204509949,76561198991853965,1758060631,True,0,cool
204508447,76561198793192772,1758058989,True,0,best dota2
204507802,76561199093702573,1758058293,True,0,good game
204507308,76561198786667167,1758057792,True,1,gg
204506943,76561198408468109,1758057409,True,0,nice toxic game
204506812,76561198077568237,1758057286,True,0,good
204505704,76561198869666082,1758056203,True,0,ajiglatson
204505331,76561199815682238,1758055836,True,0,downloaded it bcuz 2 of my friends play it better than LoL my brother plays league and it sucks
204504968,76561198162775596,1758055472,True,0,good
204504416,76561198093518980,1758054934,True,0,Yes! this is my childhood game. but please do not spend more money on this game. Valve is just unfair for the IT14 compedium rewards. It will break your heart.
204502311,76561198321395492,1758052956,True,0,Awesome years
204501618,76561199144389976,1758052386,True,0,good but hard
204500999,76561199572193246,1758051865,True,0,Хуета
204500777,76561198329651064,1758051684,True,0,YES
204499805,76561199334105469,1758050866,True,0,yeaaap so goooooood
204499736,76561199881696168,1758050811,True,0,казалось бы при чем тут мать габена
204498029,76561198056106916,1758049370,True,0,"Been here too long playing this game, must mean something"
204497165,76561199583666326,1758048667,True,0,Install game complete tutorial find turbo match pick a hero teammates trash talk you you end up loosing the match uninstall
204496006,76561198176308797,1758047694,False,0,никогда не играйте в эту помойку до тех пор пока подбор игроков не будет с помощью ИИ
204495675,76561199338066729,1758047415,False,0,апрравв сука неееееее арийцы
204494049,76561199647899604,1758046098,True,0,aS
204493815,76561199164678313,1758045908,True,0,:\
204492242,76561198159492814,1758044500,True,0,proper rpg. can play for many years. its more like learning to play a sport like tennis or cricket. you can keep playing a few rounds everyday for fun.
204492028,76561199024322564,1758044323,True,0,good game
204491370,76561198064812403,1758043710,True,0,Good Game 11/10
204489307,76561199048803018,1758041795,True,0,perfecto
204489163,76561199887581309,1758041656,True,0,11/10
204486568,76561199388618622,1758039240,False,0,shit!.
204486370,76561198382838479,1758039054,True,0,i love it
204486198,76561198012427466,1758038886,True,0,most enjoyable toxic game ever
204486059,76561199447039052,1758038767,True,0,asd
204483573,76561198297858555,1758036501,True,0,game burik
204482771,76561198786401086,1758035778,True,0,wew
204482735,76561198786424184,1758035742,True,0,wewe
204482159,76561198162287229,1758035176,True,0,"giving up all the college time into archon II, definitely worth it"
204481116,76561198934166413,1758034195,False,0,Game became a stomp. The developers took away the possibility to communicate effectively. It's unable to play any more.
204481016,76561199102227257,1758034094,True,1,"there are 4 types of damage in dota: physical, magical, pure, and mental"
204480400,76561198347552864,1758033501,True,0,10/10
204480079,76561199881784127,1758033182,True,0,good
204479963,76561198984418817,1758033073,True,0,nice game
204479912,76561198996163538,1758033022,True,0,ваще дуже крута гра кладу вподобайку
204478851,76561198806408129,1758032029,False,2,Помойка 2
204478391,76561199779367430,1758031572,True,0,nice
204478237,76561198794432385,1758031411,True,0,awevrvfwaefwaefeawfwa
204478022,76561198182619493,1758031202,True,0,yes
204476607,76561198188286009,1758029872,False,0,sh*t game with bad match making
204476300,76561198357735902,1758029568,True,0,1212121
204475232,76561198078400839,1758028461,True,1,It's fucking mental!!!
204474886,76561199677430826,1758028050,True,0,kung gusto niyong ma stress at ma depress sa larong ito pls ito laruin niyo
204474624,76561199491740856,1758027757,True,0,Best Strategy Game
204474356,76561198199362893,1758027463,True,0,nice game
204473950,76561199230007634,1758027020,True,0,"Dota 2 is one of the most popular and complex MOBAs in the world, attracting millions of players since its release. The game combines strategy, teamwork, and individual skill, making every match feel fresh and exciting. With a wide variety of heroes and playstyles, every player can find a role that suits their taste and strengths. The graphics and hero designs remain vibrant and up-to-date, and the large, active community keeps the game alive and thrilling. Although the learning curve can be challenging for beginners, once you master the strategies and mechanics, a whole new world of fun and competition opens up. Overall, Dota 2 offers an exceptional experience for fans of team-based, strategic games, packed with constant excitement and challenges."
204473763,76561198413499436,1758026792,True,0,"i really enjoy this game, and i play it for hours after hours , i suggest everyone should try this game too."
204473392,76561199012394448,1758026357,True,0,oke
204473216,76561198362437729,1758026152,True,0,"Best strategy game. Among the highest level mechanics MOBA game. Except for the matchmaking discrepancies, the game is overall Excellent!"
204473171,76561198442009279,1758026097,True,0,dog with 5/4
204471982,76561198351445762,1758024696,True,0,Great
204471740,76561199867061838,1758024381,True,0,a lot intrested
204471660,76561198343959055,1758024278,False,1,"this game is bad, keep changing useless stuff adds item to stay alive after death 30 min/// bad game overall the developers are brain dead"
204471231,76561199680224289,1758023748,True,1,dasdasdasd
204471110,76561198243771038,1758023597,False,0,this game sucks
204470569,76561198025403769,1758022849,False,0,Сборище уе банов
204470476,76561198342359543,1758022731,True,0,0
204470114,76561198150629641,1758022233,True,0,"""Sensational"""
204469849,76561198274531441,1758021822,True,0,Goods
204469811,76561198274204948,1758021779,True,1,Love this game if you're considering getting into it. Do it. Best thing I ever did.
204468814,76561198986021876,1758020444,True,0,nice
204468374,76561199568897696,1758019774,True,0,Nice game
204468311,76561198838873060,1758019657,True,0,It's Good to be back!!
204466735,76561199874302336,1758017228,True,0,10/10
204466584,76561198876515708,1758016982,True,0,ass mass
204466132,76561199867278633,1758016287,False,0,trash game
204465457,76561199825046953,1758015223,True,0,good game
204465044,76561198255762379,1758014551,False,0,"I’m so tired of your indifference. Can you just admit right away that you don’t give a damn about this game, so at least I won’t be nervous?"
204464057,76561199204622576,1758012892,True,0,It's only toxic if you allow it to be toxic.
204464026,76561198991919835,1758012828,True,0,Worth it after 1000 hours
204463785,76561199761997515,1758012370,True,0,i like trash game
204463643,76561198117966002,1758012100,True,0,
204462950,76561199814324579,1758010985,True,0,Hagsueuejjejjsnkakalslelwlowowooekejejrjjwlalakakskmzmmя
204462941,76561198086091985,1758010971,True,0,"Shit game , Same same Garnacho. So bad but still keep playing."
204461823,76561199337996124,1758008898,True,0,Dota is life
204461237,76561198790001403,1758007883,True,1,The best online game
204461167,76561198322268109,1758007766,True,0,ахуенно
204461080,76561198050504089,1758007605,True,0,"don't play this. seriously. don't. yeah it can be fun. it can also be the worst game you've ever played. did you try your best? tough shit. one of the malicious basement dwellers on your team doesn't like the fact that you didn't perform to their standards, which-judging by their score- is unmitigated mediocrity because they're the one who was feeding in the first place, and now they're going to spend the rest of the match telling you exactly what kind of person your mother is, insulting you, and will probably tell you to uninstall life. did you carry hard, play well, and set up your team for success? too bad. your teammates all got fat heads and decided the best way to thank you for service as a competent individual with at least five functioning brain cells is to help the enemy carry catch up on gold and experience, losing you your lead, losing your team objectives, and losing everyone the game. no other game genre is as addictive, competitive, and downright god awful as MOBAs. I love DOTA 2. I lived and breathed it for awhile. I've watched TI obsessively for the last two years and went back to watch all the ones I had missed. but frankly, the number of willfully ignorant, borderline sociopathic, toxic buffoons who play this game will never make it worth your time. if i want to get bullied, i'll ask my girlfriend to do it. at least it's fun that way. the recommendation is solely because i don't want to leave Valve a negative score on a wonderful game whose problem is everyone who plays it."
204460189,76561199887388283,1758005966,False,0,хуйня
204459644,76561198451409391,1758005062,False,0,"Jogo é bom porém a comunidade é muito tóxica ,se vc for novato e tiver um amigo querendo que vc jogue e diz que vai te ensinar ,nao acredite ,ele vai tiltar com vc ,entao fica longe !!!"
204459635,76561198077318275,1758005042,True,0,Good game for creating nostalgic memories with friends
204459021,76561198137280874,1758004002,False,0,Stay away
204458993,76561198423219009,1758003968,True,0,ok
204458788,76561199186937480,1758003609,True,0,Play it if you have a lot of free time and nerve of steel
204457909,76561198155723373,1758002102,True,0,Best game ever that ruined my effin life!!!!
204457657,76561199103020869,1758001675,True,0,garbage game. keeps crashing whenever I click on the predictions
204455997,76561199683382168,1757998620,True,0,>
204455908,76561199087998998,1757998488,True,0,amazing
204455860,76561198259281295,1757998414,False,1,"Absolutely terrible on-boarding experience, complete with tutorials neglected enough that one of the models you need to interact with to progress is an ""ERROR"" sign with no unit collision, making it impossible to view the entire tutorial. The introductory ""new player"" matchmaking segment also appeared to be entirely filled with the most basic of bots, giving no learning opportunity before entering into the full matchmaking queue against experienced players. I tried to give it a fair shake, but the game seemed insistent on rebuking new players at every turn."
204455664,76561198386935716,1757998107,True,0,my childhood game
204454963,76561198071017742,1757997037,False,1,I want to watch live game with pro players.
204454929,76561198196181497,1757996991,True,0,Fun game to play with friends. Require loads of hours to become a good players. Expect to met toxic players most of the times. 8/10 for new players.
204453571,76561199099280445,1757994892,False,1,It's literally just league if it was somehow even worse and had an even worse experience for new players
204452922,76561199421015773,1757993844,True,1,Nice game
204452129,76561199790291242,1757992644,True,1,Chess
204449546,76561198089180411,1757988968,True,0,"A friend got me into this after I had grown sick and tired of League and its 180+ champions, half of which are just duplicates of another champion archetype. So DotA having a very limited cast, with heroes doing very unique things was refreshing. Needless to say, all I do is play Lion and finger people."
204448433,76561198217406935,1757987322,True,0,ujkijmkiuiiiiiki
204446346,76561198820806800,1757984497,False,0,"Not recommended, also many smurf and not good match making"
204446333,76561198281175247,1757984481,True,0,yeah
204445613,76561198007671837,1757983522,True,0,This game is eipic
204438746,76561198155536484,1757976560,False,0,dog game
204438438,76561198088035833,1757976283,True,0,"One of, if not the best game I've ever played. Constantly getting updates and additions to the game. Patches to balance the game are frequent and this is one of the most balanced game. The game has a steep learning curve and takes a lot of practice to get good. The big issue I have with the game is the ranked system is way too dependent on wins and losses. It is also very position dependent (mid/carry) and doesn't do a good job of evaluating someone's actually gameplay and impact on the game. You can have multiple games in a row where you are clearly the best player in the lobby and you lose and get penalized with a loss of rank, forcing you to continue playing the same players/rank you are consistently better than. Solo queue in ranked is not very fun, lots of auto losses in the first 10 min due to someone feeding the game away. Would just ask for a more impact based ranked system instead of a win or loss based."
204436114,76561199777641248,1757974103,False,0,bad experience
204434323,76561198294782232,1757972513,True,0,Still GOAT for MOBA games
204432958,76561198202202753,1757971334,True,0,play dota my whole life and its consuming my soul everytime i play and i like it
204432062,76561198817065410,1757970609,True,0,competetiveness
204431983,76561197977357249,1757970543,False,0,"Getting forced to play Hard Support and then Support after coming back from Smite? :D Lol. Additionally, getting punishing for failing to pressing ready / picking a hero is a steep punishment when you realise people can just go and play Smite 2, March of Giants, League of Legends or whatever else."
204431607,76561198335433738,1757970224,True,0,ужассс
204431591,76561198275422037,1757970214,True,0,gud
204431087,76561198287186220,1757969835,True,0,like
204429996,76561198047072235,1757969060,True,0,One of the best RPG ever
204429436,76561198028231300,1757968651,True,0,"It's hard to play and grow comfortable with, but you can easily spend thousands of hours in this and feel like you still have more to get out of it."
204428985,76561197977166643,1757968321,True,0,"will eat your life, but fun"
204427465,76561199793982785,1757967307,True,0,👍👍👍
204427329,76561198140657168,1757967213,False,0,mmr =sanity
204426803,76561198103882953,1757966871,True,0,"Starting to understand it, pretty good game"
204425515,76561198276915155,1757965986,False,1,The player behavior score and even existence is the dumbest wussy boyfunction ever made by a snowflake
204424562,76561198130739869,1757965310,False,0,"игра классная, но худшее коммунити, которое я когда-либо видел и мог себе представить. Если вам дороги ваши нервы, пожалуйста, не заходите сюда. Никогда. Вас будут уговаривать, убеждать, ой да мы в пати. Это как с алкоголем - отмалчивайтесь, увиливайте, не позволяйте себя в это втянуть. Я не шучу и не иронизирую - это худшее коммунити, которое вы найдете в интернете. Смотреть за про-дотой интересно и весело, она красивая. Но играть в это - сжигать свои нервы. Еще раз - не надо, просто не надо и все. Доверьтесь случайному человеку в сети и НЕ устанавливайте это. Смотрите издалека, есть видосы и стримы. Я все. Удачи"
204424036,76561199026525455,1757964942,True,0,"Не думаешь головой - пиздят ногами, думаешь головой пиздят дубиной. Не развиваешься - лузаешь/остаешься на месте, развиваешься - ебаные смурфики."
204423692,76561198393598059,1757964719,True,0,Really great MOBA and they do a good job if introducing new people to the game
204421265,76561198322523159,1757963167,True,0,It helps me a lot to relax - and my hairline is far from my forehead
204420247,76561199323438132,1757962547,True,0,dont try this game
204419583,76561199476917678,1757962092,True,0,"jhe,k56jmthe etyj ety j 5e7jkmj5po5i j50ijmm 9iu nd-98dnmb3 5inh5i0h n5h 09fj gbfig0nbj[io56h 094[4 50]oh4tr ]pokmrgpok hdgplk dgfpokdgrpkodgf pokdg rpkodgrpokgdrp okegrk ]poergpokwtrpokwetmkpbfg joihrt 9hui8ehgtr98hut354y98u0h-345tyb978yh789ycvax978h879Y67f9 46D54e9756F2[0IJ24TPIUON43VTT4PUIBHG8U0Y 098jer gneruhbne rhrt thr"
204417498,76561199535858204,1757960728,True,0,чувкн
204417019,76561198166521563,1757960394,False,0,"Yeah, it prevents you from locking in your hero choice and says ""OH NO, YOU'RE BANNED FOR 12 HOURS"" IT WAS NOT MY FAULT. IT HAPPENED 3 TIMES IN A ROW!!!!"
